conversation_id	tweet_id	message	context	bucket	short	deictic
2960026	2960027	@115821 where’s my tv going... it came to my ups then back to Sacramento.... https://t.co/OqMxzthcfz		unmatched	False	True
2516925	2516924	@116313 iPadのwebからほしい物リストに追加すると勝手に買い物かごに追加されてしまいます。ブラウザはchromeです。修正お願いします。	BRAND: @USER リプライありがとうございます。また、何かございましたらお知らせください。ET | CUSTOMER: @USER 現在直ってます。一週間ほど前からバグが見られたので報告させてもらいました。もう大丈夫です。 | BRAND: @USER ご不便をおかけし申し訳ございません。該当の問題については、担当部署にて調査を行っております。何かわかり次第ご連絡いたしますので、今しばらくお待ちください。 YM	unmatched	True	False
2539036	2539043	@AmazonHelp Go to hellll	BRAND: @USER Refund once initiated by Amazon will be processed to the issuing bank and hence it takes 3-5 business days to be credited. ^PR | CUSTOMER: @USER Haa haa keep ur timeline with u Happyly deleted Amazon account PEACE U lost a valuable costumer URL | BRAND: @USER I apologies for the inconvenience. However, the timeline for refund totally depends on the bank's policies. You can check the details here: URL ^MN | CUSTOMER: @USER See i already contacted the costumer care through phone more dan 7-8times My concern is u said u have refunded my amt but it takes 5-7 days to reflect in my a/c i cant wait dat long I needed it today .If u can make it today reply or else dont post anything Thank. U | BRAND: @USER I understand your concern regarding your refund. Please fill out this form: URL and we'll look into this for you. ^AM | CUSTOMER: @USER I cant wait for 5-7 days kindly i dont need amt to bank just give me amazon pay bal worth 200	unmatched	True	False
179430	179434	@AmazonHelp I need an urgent help??		unmatched	True	False
2611658	2611657	@AmazonHelp Thanks! Got the package at 1.30 :D	BRAND: @USER Hi, our parcels can be delivered up until 9pm this evening. Do keep us posted on the arrival. ^CR | CUSTOMER: @USER Yep, constantly checking this and it's still out for delivery... | BRAND: @USER Hey Daniel, did you check the tracking details? You can check them here: URL ^BZ | CUSTOMER: Still waiting for that Amazon package to arrive... URL	unmatched	True	True
1766849	1766850	@AmazonHelp Fire stick is broke getting new remote second time app is on an android box.	BRAND: @USER So sorry about that! Just to confirm are you using a Fire Stick or Fire TV? ^LS | CUSTOMER: @USER trying to watch a film saying I've bad internet connection Netflix is fine what gives?	device_app	True	False
1384189	1384190	Bad experience , not a sense of customer Service or cost saving at all..... @115830 #disappointed		unmatched	False	False
2460750	2460751	@115850 So I had ordered a Moto G5s and I got a Moto G5 plus. Please do something about it. Thank you https://t.co/n2A4CMzr4U		unmatched	False	True
1220925	1220925	@AmazonHelp Why to hear you do nothing again?	BRAND: @USER I'm sorry about this! Please reach out to us here: URL so we can look into this delivery. ^AH | CUSTOMER: @USER Well what's really annoying is that you have listed it as delivered but it's not here. The date given was yesterday | BRAND: @USER I'm sorry to hear we've let you down! Have we missed delivery date shown in confirmation e-mail? What was date given? ^FR | CUSTOMER: @USER why can't you manage to keep your next day delivery promise on prime? This is the 3rd time out of 5!	unmatched	True	True
2939131	2939128	@AmazonHelp Ist ein Kontakt auch als Firmenkunde möglich wenn man nicht der eingetragene Ansprechpartner, sondern nur ausführender Sachbearbeiter ist?	BRAND: @USER Melde dich gerne bei unserem Kundenservice, sollte die Lieferung nicht am garantierten Lieferdatum ankommen. Du erreichst sie ganz einfach hier: URL ^AW | CUSTOMER: Hätte ich Standard-Versand bei @USER gewählt wäre die wichtige Firmenlieferung schon da, der Premiumversand hat noch 1 Stunde um während der Bürozeiten einzutreffen...	unmatched	False	False
2769011	2769010	@AmazonHelp No need to filled the form,  I'm sharing you giving the registered email via direct message	BRAND: @USER Apologies for the hassle. We’d like to help you, please fill this form: URL and we’ll contact you soon. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^MN | CUSTOMER: Is @USER not in mood to refund my money? You failed to deliver my phone and now you are not giving me refund. @USER URL	unmatched	False	False
1109519	1109516	@AmazonHelp No, they haven't. They routinely mark packages as delivered before delivery is attempted, and sometimes the packages never arrive at all.	BRAND: @USER I'm sorry for the repeat delivery issues! Has the carrier provided a reason for these mishaps? They'll able to investigate. ^AM | CUSTOMER: @USER + @USER *never* arrives on time, even when marked delivered--4 for 4 fails. Canceling Prime, looking to legal remedies. #fraud	delivered_not_received	False	False
18706	18697	@AmazonHelp U kindly refund the amount back .. I have sent back the product and I demand a refund for the same .never had such dissaponments wit amazon	BRAND: @USER Kindly reply to the email that we've sent. We'll investigate this further. ^SG | CUSTOMER: @USER It says wrong product has sent .. refund cannot be given ... u kindly ask ur courier guy n confirm me what was given to him .. | BRAND: @USER We've already sent a correspondence to your registered email ID. Please check it and reply us with your concerns. ^SC | CUSTOMER: @USER Do not make us helpless and kindly refund my amount .. | BRAND: @USER Sorry for the miss. We'd like to help you out. Please fill this form: URL and we’ll contact you soon. ^RI | BRAND: @USER Please don't provide your order details, we consider it to be personal information. Our page is visible to public. (2/2)^RI	refund	False	False
2580464	2580465	@731012 @AmazonHelp I ended up escalated to a new chat room and the guy was great. Too nice, really!	"CUSTOMER: @USER @USER Exactly the same has happened to me today. | BRAND: @USER Awesome, Len! Let us know If you need anything else. ^SC | CUSTOMER: @USER Yes. I have a better rep in chat now. Last rep gave incorrect info. Getting to bottom of it.. Item was incorrectly labeled ""fulfilled by amazon"". | BRAND: @USER Sorry for the trouble, Len! We'd like to help! Prime Two-Day shipping refers to the transit time, in business days, once the item has shipped: URL Have we missed the delivery date given in your order confirmation e-mail? ^VB | CUSTOMER: @USER 1 of your Chat reps (Vikram) is insisting to me that Prime orders which clearly state ""Prime"" and show ""Guaranteed 2Day delivery"" in cart, can take a completely unknown amount of time for delivery. That is wrong - customer since 2000. Bonus: Order hasn't shipped.."	unmatched	False	False
832367	832368	@AmazonHelp Warum dürfen eure Transporter eigentlich im Haltverbot und in einer Feuerwehr Zufahrt stehen? https://t.co/Jy2nBM7szX		unmatched	False	False
300514	300517	Really glad I used prime @115830 seems @116324 are unable to honour the next day delivery 😡, glad I invest in prime		unmatched	False	False
1160398	1160404	Dei um baita azar com a @117086. Meu cartão de crédito deu problema e perderei uma compra com desconto que fiz em JULHO!	CUSTOMER: @USER Entendi. Perdi a compra que fiz. Parabéns | BRAND: @USER Raphael, o pagamento com cartão de débito pode não qualificar se o produto se encontra dentro dos fatores que 1/2 | BRAND: @USER 2/2 se encontram neste link: URL você poderia verificar e nos confirmar. ^DA | CUSTOMER: @USER Nada se resolveu.	unmatched	False	False
2111184	2111182	@AmazonHelp Wow, that's was an amazingly quick response!! Hats off	BRAND: @USER We encourage you to leave feedback here: URL ^AF | CUSTOMER: Now that I see @USER has bumped me up in characters, my first tweet is to ask @USER to get to work on a feature where I can organize my instant videos I buy. I have priorities in my life!!	unmatched	True	True
414010	414011	Amazonで頼んだやつかれこれ２週間待ってる(  ˙-˙  )←遅いなぁ....		unmatched	True	False
345473	345474	Dear @116439   You suck. We’ve had to replace one device already bc it keeps malfunctioning. The “new” one is malfunctioning too.		unmatched	False	True
1755281	1755282	@AmazonHelp so I got this email. But I don't shop with Amazon so it might be a spam? Thought I would let you people know anyway. https://t.co/DQK1ZzUR4N		unmatched	False	True
282811	282809	@AmazonHelp 分かりました。amazonのサイト上をみるに返金手続きをするとなっていますが、商品は再度でも送っていただく方向でお願いします。こうなった原因についても後日の連絡時に教えていただければと思います。	BRAND: @USER このたびは、ご迷惑をおかけし申し訳ございません。 本件についてご注文いただいたお客様に後日URL SM | CUSTOMER: なんかヤマトの追跡サイト見たら即日返品されとる。住所間違ってるはず無いしこれはさすがに温厚な僕でもキレるんだけど、既に電話対応の時間終わってて泣ける２ちゃんねる URL	unmatched	False	False
275517	275516	Amazon届いた⋆⸜(* ॑꒳ ॑*  )⸝ﾋﾟｮﾝﾋﾟｮﾝ 買いまくってしまったイエベ秋似合うという化粧品⋆⸜(* ॑꒳ ॑*  )⸝ﾋﾟｮﾝﾋﾟｮﾝ とずっと気になってたケイトのブルーグロス⋆⸜(* ॑꒳ ॑*  )⸝ﾋﾟｮﾝﾋﾟｮﾝ https://t.co/PvBr9PJ7BK		unmatched	False	False
2353843	2353849	@AmazonHelp I am sorry but I would like to receive a phone call &amp; have this matter resolved asap! I have phoned 5 times now &amp; every time I get nothing. I am £90 down on an error on your part. This has been going on for almost 3 weeks now &amp; it’s time for you to actually do something.	BRAND: @USER I'm sorry you haven't received a response yet, Laura! You may have received the response via e-mail. Have you checked your spam and junk folders to ensure it wasn't accidentally routed to one of them? ^TH | CUSTOMER: @USER What a surprise... I’ve had no response. This is honestly getting beyond the joke now... | CUSTOMER: @USER Thank you, I have completed the form. | BRAND: @USER I certainly understand. My team and I are here to help any way we can. The link provided by ^AR allows our team to reach out to you, as we have no account access via Twitter. Or, if you prefer, you can begin the A-to-z claim here: URL ^AZ | CUSTOMER: @USER Please see my tweet above... why should I need to do this for what will be the 5th time!!! You should be phoning me to resolve this not the the other way around... £90 down and no idea how many hours of holding the phone! | CUSTOMER: @USER To be honest, I’m shocked at the fact that I’ve had to devote hours towards resolving an issue that was caused by your company. You’d think customer service would be doing everything they could to resolve this but no, 3 weeks later &amp; I’m still £90 down &amp; no further forward! 😡	unmatched	False	True
2003910	2003910	"@AmazonHelp Well, since ""taken care of"" would have meant Friday delivery, that's unlikely."	BRAND: @USER Please keep us updated and let us know if it doesn't arrive by tomorrow. We want to make sure this is taken care of. ^ZW | CUSTOMER: @USER @USER @USER Evidently the hold up is USPS, but you'd think on orders with expedited shipping, Amazon would use a more reliable carrier. | CUSTOMER: @USER @USER @USER Boo! I would think if you pay extra the delivery day would be guaranteed. | CUSTOMER: @USER No email advising of the delay. When it didn't arrive by late yesterday, I checked tracking and it showed the delay. | BRAND: @USER What is the current status of your order Eric: URL Did you get any emails advising of a possible delay?^MA | CUSTOMER: @USER @USER @USER Yeah, I wanted it to arrive so my son could take it with him before he heads back to school from Thanksgiving break. Not gonna happen.	unmatched	False	True
2217342	2217340	@AmazonHelp Yes, and now you are rejecting the claim but the seller is sketchy.	BRAND: @USER Terribly sorry for the problems you're having! Is this regarding a recent order? ^JZ | CUSTOMER: Wish I had the cables to actually record, but @USER sucks a gorilla dick. | CUSTOMER: The first beeps and boops I made with my Pocket Operators. URL	unmatched	True	False
1100448	1100434	@AmazonHelp Ups da hat sich eine 0 unerlaubt verzischt... Es sind 120 Sendungen!!!	CUSTOMER: @USER Ich glaube bei ca 12 Sendungen bislang ist das schon nicht wenig. ;-) | BRAND: @USER Unser Klebeband langweilig zu nennen ist ja schon ziemlich gemein! 😱 Du musst einfach mehr bestellen, dann bekommst du auch mal ein anderes. 😜 ^SI | CUSTOMER: @USER ich möchte doch auch nur sowas... :-D Aber ich bekomme immer das langweilige Prime Klebeband! :-/ URL	unmatched	True	False
2384553	2384554	New books are on their way!! Can’t stop looking at the @115830 tracking screen though - hurry up new books. More coming next week 👏🏻👏🏻 https://t.co/rwXmgEWWAG		unmatched	False	False
515245	515239	@116090 My package was supposed to arrive Wednesday.Its friday. Still NOT here. So much for being a prime member!!!!		unmatched	False	True
2447788	2447789	@115850 I placed an order with Amazon.in on October 17th and the money got deducted the same day. The order was supposed to deliver on 31st October, but it is 14th Nov today and I still have not received the product. Where is my stuff @115850 ?		delivery_delay	False	True
2855145	2855143	@AmazonHelp Thanks so much for helping, @AmazonHelp! It was definitely the sales tax!	BRAND: @USER Thank you for reaching out tonight! You can view details on which locations are subject to sales tax for Amazon Prime memberships on our Help pages here: URL If you were incorrectly charged, we can assist you here: URL ^JM | CUSTOMER: @USER I was charged $108, but my amazon account overview says I should only be charged $99. Sigh. | CUSTOMER: Has anyone else been overcharged for their @USER prime renewal? I thought it was supposed to be $99! 😬	unmatched	True	True
1105754	1105750	Order updates from @115850 have timestamps from before the order was placed. Looks like they are GMT.		unmatched	False	False
608064	608062	@AmazonHelp Sorry, the last picture was the shipment confirmation email.  This one is the original order email, which also shows 11/20 as the delivery date https://t.co/zVyWtR5YtV	CUSTOMER: @USER URL | CUSTOMER: @USER Yes, the original delivery date was 11/20, but with every exception, it gets pushed back. | BRAND: @USER We're sorry to hear about this experience and are here to assist in any way we can! To clarify, has the order passed the delivery date provided in the order confirmation e-mail? ^AZ | CUSTOMER: @USER #amzl_us is the worst service I have experienced via Prime. I really do appreciate the 1 month extension of Prime, and the account credit, but ultimately I just want my order. Two delivery days, and two exceptions unrelated to access. Is this how you treat Prime? URL	delivery_delay	False	True
1912145	1777657	@AmazonHelp - I am unable to order gifts for my husband or son because you display all purchases. Is there a way to secretly purchase so they can't see it? Maybe a password at a purchase level ?		account_access	False	True
895946	895944	@AmazonHelp I know cart prices aren’t set in stone. But like, it went from on sale to more than the regular price. It’s not a cute look.	BRAND: @USER Hi, the items in your cart may change. These items are not guaranteed to remain at the same price. Take a look here: URL | CUSTOMER: HOW AM I GETTING NEGATIVE DEAL ON THIS NOW? Yo @USER what the heck? URL	unmatched	False	True
1181640	1181655	@AmazonHelp Will do! Thank you so much!	BRAND: @USER I'd like to have someone from our team to look into this, please provide your info here: URL ^NC | CUSTOMER: @USER Hi, still have heard nothing from you. The email from your support is incomprehensible. URL | CUSTOMER: @USER Can you help? Or...no? | CUSTOMER: @USER Please let me know what to do and what needs to be done for my seller account to be approved. This is crazy. | CUSTOMER: @USER Now when I log in it's on step 2 of 5, even though I went through this already! I can't get out of the application! URL | CUSTOMER: @USER I think your support staff may have completely screwed up my account by making me start another application.	unmatched	True	False
1464285	1464282	@115850 @AmazonHelp  Order# 408-9863763-1429137 will my order be shipped or not?		unmatched	True	False
1152679	1152675	@AmazonHelp Ya lo he hecho, y me envían un reemplazo, pero sigue siendo pésimo que entreguéis a otra persona, casi prefería las cagadas de Seur	BRAND: @USER Hola Marta. Lamentamos lo sucedido. Te sugerimos contactar a Servicio de Atención al Cliente para reportar lo acontecido ^HC | CUSTOMER: Lamentable el servicio de @USER entregan el paquete a otra persona, no saben a quién con su Amazon Logistics y yo estaba en casa	unmatched	False	False
2291505	2291509	@174957 I have buy Nokia 6 from Amazon India. The phone's display has purple colour on right side of the display. I want to replace my phone but Amazon can't. What can I do ? Help ASAP.	BRAND: @USER If the manufacturer denies your warranty claim, we kindly request you to get a service denial letter from an authorized service center and send it to our support team here: URL for further assistance. ^MP | CUSTOMER: @USER The manufacturer can't respond me. Please help me because I paid full amount. My phone has little but major defect. | BRAND: @USER Sorry for the situation. As Amazon.in being a market place we can assist you with a return/replacement only within the return window. Post the return window, request you to contact the manufacturer to avail the warranty. ^KA | CUSTOMER: @USER Yes. It shows me return items window down for me.	unmatched	False	True
1018235	1018233	@115850 Now amazon starts blackmailing customers by sending wrong product and when return req. placed,They says ship prdct back by urself		order_status	False	False
663814	663817	Me encanta que @116928 nos permita usar @116618  con el Amazon Prime 😍		unmatched	True	False
1311577	1311574	So where is it then? I wouldn't mind it being a day late if I was notified @115830 https://t.co/1ICYQeKjpL		delivery_delay	False	True
174486	174489	@116875 me hiciste muy feliz hoy! 😍		unmatched	True	False
1136222	1136222	@AmazonHelp Already send and call to 50 tym no proper response from ur side..  My neice birthday on 17 oct.  Fake commitment 405-8158996-7018755oredr id	BRAND: @USER Please don’t provide the order details, we consider it to be personal info. Our Twitter page is visible to public. 2/2 ^MA | BRAND: @USER I'm sorry about the trouble with your order. We'd like to help, kindly share your details here: URL 1/2 ^MA | CUSTOMER: @USER 405-8158996-7018755 too much bad experience Eid u.. Plz shut down your company | BRAND: @USER I so wish we had free vouchers for you, Ashish. However, we do have some fantastic deals that you might love. ^KS | CUSTOMER: @USER Any diwali gift voucher for me??? 😁😁 | CUSTOMER: #DiwaliKiTayyari is never complete without some glitter. Get sparkling deals on jewellery at the #AmazonGreatIndianFestival URL	unmatched	False	False
427799	427798	@AmazonHelp can i pay with Amazon pay balance account for one year prime membership?? Plz reply		unmatched	False	False
542144	542146	Pues me da que mi ahijada se queda sin regalo ya que @116928 me habia dicho que llegaba ayer el pedido y resulta al final ni ayer ni hoy...		unmatched	False	False
322945	322946	@AmazonHelp Prime member should be given some preference and the items must be delivered within 2 days otherwise it is equal to a non prime member	CUSTOMER: @USER Than what is the benefit of being a prime member If you give delivery date of 15 days that not even acceptable in normal delivery | BRAND: @USER We're following up with you via DM, the delivery estimates are based on many factors such as route, destination etc. ^HA | CUSTOMER: @USER #AmazonPrime is so fast My friend placed an order and it shows delivery date of Oct 11-21 About 15 days It's amazing	unmatched	False	True
382580	382581	Énième souci avec une commande @120533 dont le colis a été retourné à l’expéditeur suite à une erreur de tri. Cmt vous contacter ?		unmatched	False	False
1436650	1436651	@115821 shady service - trying to steal my money - promised a refund on delivery to hotel as didn't arrive as promised. Now told no refund!		refund	False	False
1005058	1005059	@AmazonHelp you have a DM		unmatched	True	False
245874	245870	@AmazonHelp Vendido por “SOLUCIONES ALTHEA”.	BRAND: @USER Comprendo. ¿Podrías indicarnos si el producto era vendido y enviado por Amazon o por un vendedor externo? ^LG | CUSTOMER: @USER Ya que yo pague por un producto que no se me ha otorgado. 2/2. | CUSTOMER: @USER Al utilizar el número de rastreo que me dieron en la página de la compañía, me marca error ¿que procede? puedo obtener mi dinero 1/2. | BRAND: @USER (2/2)transportista directamente a traves de este enlace: URL . ^MB | BRAND: @USER Te comento que por motivos de seguridad recomendamos que no postees datos de tu cuenta. En este caso puedes contactar al (1/2) | CUSTOMER: @USER Hola, muchas gracias por la atención. Si lo recibí, si gustas mandarme DM para adjuntarte una imagen.	unmatched	True	False
1210214	1202802	Has anyone had a package returned to @115821 because @118706 refused to deliver it? 😐		unmatched	True	True
86209	86208	Today is the twins’ 4th Birthday. This is their gift from us - ordered on Sunday with Amazon Prime. We were assured yesterday that it would arrive today but I have just received this message. I understand that these things happen, but I’m hoping you can work some magic @115830 https://t.co/IrX4jcLN6Z		unmatched	False	True
2192580	2192583	You know you can't trust @115821 marketplace if your order doesn't have any tracking info updates since it supposedly left origin facility. It was supposed to arrive yesterday. Last time was a nightmare enough, this time isn't looking much better. Thanks for the sub-par service.		unmatched	False	True
1229688	1159333	The all-new Kindle app is built for book lovers, with everything you need in one place. Learn more: https://t.co/l2J8tU6qpu https://t.co/yF9WF2q1lV	CUSTOMER: @USER Just reinstalled from scratch and text is still screwed up. I’ve seen others complaining about this in apple appstore reviews. | BRAND: @USER We understand how this can be frustrating. Could you please contact us here URL via phone or chat? ^AY | BRAND: @USER We understand how this can be frustrating. Could you please contact us here URL via phone or chat? ^AY | CUSTOMER: @USER Just did it again, opened the app, and boom all the text moved left and down off bottom of screen. This is really really really annoying. | CUSTOMER: @USER Yes, its been random… after two reinstalls still happens. Dual column option greyed out after it messes up. | CUSTOMER: @USER And text screwed up AGAIN… never know when I open the kindle app if THIS will be the time it moves the text to the left and down…FIX IT!!!!!	device_app	False	False
1085206	1085208	@375979 @115825 @22687 ich scheiße dann mal auf Twitch Prime 😂	CUSTOMER: @USER @USER @USER Netflix ist nice 👌 | CUSTOMER: So am Freitag word @USER gekündigt und dann wird sich aufgrund der besseren Auswahl @USER geholt ^^	unmatched	True	False
2093938	2093939	@147135 @115850 @138673 @160663 2000रूपये के लिए यह कंपनी बेईमानी धोखेबाजी कर लेती हे ऐसी तुछ ओछी हरकत मेरे साथ हुई हे मुझे अबreorderकरने के लिए कहा जा रहा हे ताकि मुझे अब10999की जगह12999देने पड़ेंगे इसी सोचीसमझी साजिस के तहत मेरेorderको बीच रास्ते से return कर लिया था ? https://t.co/dYcEODIAu6	CUSTOMER: #RedmiY1 &amp; Redmi Y1 Lite: &gt;150K units sold in ~3 mins across @USER and URL 👊👊 Thank you Mi Fans for your love and support. 🙏 Next sale is on 15th Nov at 12 noon! #LoveYourSelfie URL	return_replacement	False	False
144159	144160	@AmazonHelp 参りました。		unmatched	True	False
1200067	1200065	@AmazonHelp @182669 Hat der Kundenservice helfen können? Ich finde die neue Funktion „Routinen definieren“ auch nicht.	BRAND: @USER Das können dir am besten die Spezialisten im Kundenservice erklären: URL ^KM | CUSTOMER: @USER Das dachte ich mir. ZBsp. „Guten Morgen“ Hue und WeMo. Aber wo definiere ich was „Guten Morgen“ auslöst? | BRAND: @USER Mit den neuen Alexa Routinen kannst du verschiedene Aktionen auf einen Befehl legen. ^KM | CUSTOMER: @USER Das stimmt! 😄 Aber wo finde ich denn die Routinen? 🤔 Unter Smart Home? Ist das extra aufgeführt? | BRAND: @USER Wir sehen alles 😎 Bei Updates muss nicht immer zwingend ein neues Interface kommen. Manchmal sinds die kleinen Dinge im Leben 😝 URL | CUSTOMER: @USER Oh. Ihr reagiert auch bei Non-Mentions? 😄 Hab ich. :) Aber altes Layout noch. Keine Routinen, kein neues Interface. URL	unmatched	False	False
26958	26959	@115833 Good morning.  Is the Alexa App down?  It’s timing out here in London, UK.		device_app	True	True
2569705	2569706	@4822 Timing out across the board today, any idea on when things will be back up? https://t.co/yzvMka8ZTm		unmatched	False	False
2664071	19162	@115850 Wrongly conceptualized add , bird's are being bullied Anyway Amazon is wowsome! Maintain this faith	BRAND: @USER I'd like to help you in getting your issue resolved. Were any of your recent issues regarding delivery unresolved? ^ZH | CUSTOMER: @USER I am a prime member but i can't get product so fast.. | CUSTOMER: @USER I m not getting the fast delivery even i m prime member but don't get 1&amp;2 days delivery .... | CUSTOMER: @USER Amazon is best but deliveries are worst | CUSTOMER: @USER Amazon is the best :) | CUSTOMER: Don't get spooked by long delivery times. Get speedy delivery on your orders from Amazon. URL	unmatched	False	True
2289844	2289845	@115850 The delivery agent says he will deliver the package later but he updates the status saying delivered directly to customer .. https://t.co/VLGzSOGKs9		delivered_not_received	False	False
2596396	2596396	@AmazonHelp Alrdy done	BRAND: @USER We do not have access to your account details over Twitter. Please drop in your details via the link shared earlier. We'll sort this out. ^SB | CUSTOMER: @USER I want a call right away | CUSTOMER: @USER I want u to cal me right away.. ur representative seethapathy used unparliamentary words.. I want an apology and an escalation cal.. | BRAND: @USER Sorry for the delay. Please drop in your details here: - URL and we'll get in touch with you at the earliest. ^SC | CUSTOMER: @USER Amazon India sucks... pathetic service for a prime member.. overdue delivery from nov 12 and poor response from customer care.. #amazonsucks..	unmatched	True	False
1343595	1343596	Rien dans la boîte aux lettres... 😔		unmatched	True	False
1684961	1684962	アマゾンがプリパラのBDBOXと3dsゲームの支払い番号を送ってこないんじゃが…		unmatched	True	False
1204940	1204936	@123288 @AmazonHelp @115821 Yes absolutely Right 💯 👍	"CUSTOMER: @USER @USER Did @USER run a #fakecontest? | BRAND: @USER ""Winners announcement link"" under the contest details in the link provided above by ^HR. (2/2) ^KA | BRAND: @USER The winners for all the contests mentioned by you have been declared. To view the winner's list, please click on (1/2) ^KA | CUSTOMER: @USER Okay I understand. But who won #motoG5Splus #MotoAppQuiz #AppDanceQuiz #MicromaxAppQuiz #GalaxyNote8AppQuiz #Iphone8AppQuiz 🙏 | BRAND: @USER Further, winners are personally communicated from our end as well. Appreciate your understanding here. (2/2) ^CB | BRAND: @USER You can keep a tab on the link shared by my colleague. It's for the list of winners for the contest we conduct. (1/2)^CB"	unmatched	True	False
628261	628264	@AmazonHelp I’m guessing by a marketplace seller? https://t.co/MtjwA75y9q	BRAND: @USER Hey, was the parcel sold by Amazon directly or one of our Marketplace sellers? ^RS | CUSTOMER: @USER if I’m paying for one day shipping why is estimated delivery not for three days?	unmatched	True	False
271574	271570	@AmazonHelp お仕事ご苦労さまです。 返品申し込みをさせて頂きました。 完全な誤商品というよりは商品ページの記載に問題があるのでは？という気がしておりますが、返品しますのでまあもういいかなという感じです。今日使いたかったので不信感で腹が立ってしまいました。 わざわざリプありがとうございました。	BRAND: @USER Twitter上ではセキュリティ上の理由によりご状況を確認することができないのですが、ご不明な点がございましたらカスタマーサービスまでお問い合わせいただければと存じます。チャット、お電話でも２４時間対応しております。どうぞよろしくお願いいたします。SK | BRAND: @USER Amazonです。Tweet拝見いたしました。Amazon発送の商品をご注文され、別な商品が到着したという状況かと存じます。その場合、ご注文履歴より返品（交換可能商品の場合は交換）のお手続きをお願いしております。お手数をおかけしましたことをお詫びいたします。SK | BRAND: @USER また、お問い合わせはAmazonカスタマーサービスへＥメールでお送りいただきましたでしょうか。その場合、順次対応しておりますため、回答までにお時間を要する場合がございます。SK | CUSTOMER: 問合せに返答もないねってことで返品手続きした。返答がないってことはクレーマーだと思われたのかしらんが今まで1回もキャンセルも滞納も問合せもしたことないしうっかり2年もプライム会員やってるつーのに、腹立たしい！ できれば2度とAmazon使いたくない。楽天頑張れ。	unmatched	False	False
169499	169502	Quería comprar algo y el precio regresaba al de normal al meterlo al carrito @116875  #BlackFridayEnAmazon 😥		unmatched	False	False
2378990	2378988	@AmazonHelp @AmazonHelp when I ask Alexa this price it says it’s $23.48 https://t.co/EacQBW0AqO	BRAND: @USER I'm sorry for the conflicting information. There may be multiple listings for the item. Are you able to view the listing sent from Alexa to compare? ^RR | CUSTOMER: Why is there a price differences on @USER and when asking Alexa the same item?	device_app	False	True
1663547	1663546	@AmazonHelp Est ce que les données personnelles de vos clients ont été piratées ?	CUSTOMER: @USER On me répond comme vous que ce n'est pas un mail d'amazon. Mais ça ne dit pas comment mes coordonnées ont été connues des auteurs du mail. | BRAND: @USER Nous vous conseillons de faire suivre l'email que vous avez reçu à __email__. Veuillez le supprimer par la suite. | CUSTOMER: @USER J'ai envoyé un message. Si vous voulez que je vous transfère le mail, communiquez moi une adresse svp. | BRAND: @USER Bjr, il ne s'agit pas d'un mail d'Amazon, je vous invite à le signaler à notre SAV immédiatement: URL . ^ASZ | CUSTOMER: Bonjour @USER Je n'ai rien commandé. Ça n'apparaît pas dans mon compte client mais c'est bien mes nom &amp; adresse. Vous avez été hacké ? URL	unmatched	True	False
2967623	2901348	@803660 @UPSHelp I just want my package to arrive the day they promised! Been sitting around my house, today is day 2, waiting......! Still doesn't even show out for delivery - I even paid for 3day delivery!	CUSTOMER: @USER UPS sucks | CUSTOMER: @USER Make my wish come true. Deliver my packages. I literally cringe whenever I find out my orders are being shipped via UPS. | CUSTOMER: @USER Waiting for my tablet saw a guy in acar drop it at my door and run like hell. No bell,no truck, how sucks | BRAND: @USER This means the package has experienced a delay. The package will be rescheduled. Please continue to track your package online at URL for updates. ^TT | CUSTOMER: @USER What does “due to operating conditions” mean? After an online search, I see quite a few people have received this message. | CUSTOMER: @USER This is the same response I received yesterday. I got a call from a extremely rude “supervisor” named Dawn that was completely unhelpful.	delivery_delay	False	True
380695	380690	@AmazonHelp I'll have to do that later this morning. Absolutely infuriating	"BRAND: @USER Sorry to hear Steve- Has a replacement or refund been organized for you? ^NV | CUSTOMER: Now @USER is saying the package is ""lost or damaged"". Well which is it? Lost or high shipping volume?#AmazonExcuses #NotSameDayDelivery"	unmatched	True	True
1588773	1588769	God damn it, but @115833 is getting worse and worse and worse as time goes on. Maybe it's time to dump all @115821 services and move on.		unmatched	False	True
411902	411903	I will NEVER use @115821 @14398 for my business ever again. Bad customer service, impolite, and impressionable		unmatched	False	True
1339609	1339609	@432465 @AmazonHelp 😘😘😘	CUSTOMER: @USER @USER T'es con 🙄😂😂 | CUSTOMER: @USER 😂😂😂😂😂 | CUSTOMER: @USER @USER Absolument | CUSTOMER: @USER @USER Au moins ils ont de l'humour chez Amazon 😀 | BRAND: @USER Bonjour, je suis désolée pour cela. Pourriez-vous nous indiquer le transporteur s'étant occupé de la livraison de votre colis?^FT | CUSTOMER: Sympa le nouveau système d’Amazon. Un livreur Amazon vient me donner un rouleau PQ et il a même essuyé la petite goutte. 👍🏼	unmatched	True	False
